"_id","_index","_score","_type",duration,id,kind,"localEndpoint.ipv4","localEndpoint.port","localEndpoint.serviceName",name,parentId,shared,"tags.error","tags.http.host","tags.http.method","tags.http.path","tags.http.status_code","tags.http.url","tags.mvc.controller.class","tags.mvc.controller.method","tags.spring.instance_id",timestamp,"timestamp_millis",traceId
JXWYSWoBeWuhw1dsVPfO,"zipkin:span-2019-04-23",,span,"15,689",2b10f056f7c4e11d,SERVER,"192.168.0.46",15678,"ts-verification-code-service","http:/verification/generate",,,,,,,,,VerificationCodeController,imagecode,"0468be5c0a2f:ts-verification-code-service:15678","1,556,012,879,358,000.25","April 23rd 2019, 09:47:59.358",2b10f056f7c4e11d
I3XxL2oBeWuhw1dsEfcW,"zipkin:span-2019-04-18",,span,"5,000",7fac9ac6a6d7750f,SERVER,"192.168.0.19",12345,"ts-station-service","http:/station/querybyidbatch",231b24799b0335f2,true,,,,,,,StationController,queryByIdBatch,"d17809beb05f:ts-station-service:12345","1,555,582,487,849,000","April 18th 2019, 10:14:47.849",231b24799b0335f2
IXXxL2oBeWuhw1dsEPc4,"zipkin:span-2019-04-18",,span,"9,000",7fac9ac6a6d7750f,CLIENT,"192.168.0.14",12032,"ts-order-other-service","http:/station/querybyidbatch",231b24799b0335f2,,,"ts-station-service",POST,"/station/queryByIdBatch",,"http://ts-station-service:12345/station/queryByIdBatch",,,"153f4cfb4a8c:ts-order-other-service:12032","1,555,582,487,846,000.25","April 18th 2019, 10:14:47.846",231b24799b0335f2
JHXxL2oBeWuhw1dsEfcW,"zipkin:span-2019-04-18",,span,"39,000",027309ab2e642232,SERVER,"192.168.0.19",12345,"ts-station-service","http:/station/querybyidbatch",be2a868620c6f483,true,,,,,,,StationController,queryByIdBatch,"d17809beb05f:ts-station-service:12345","1,555,582,487,846,000.25","April 18th 2019, 10:14:47.846",be2a868620c6f483
HnXxL2oBeWuhw1dsEPcE,"zipkin:span-2019-04-18",,span,"45,000",027309ab2e642232,CLIENT,"192.168.0.16",12031,"ts-order-service","http:/station/querybyidbatch",be2a868620c6f483,,,"ts-station-service",POST,"/station/queryByIdBatch",,"http://ts-station-service:12345/station/queryByIdBatch",,,"03c8272d27f2:ts-order-service:12031","1,555,582,487,841,000","April 18th 2019, 10:14:47.841",be2a868620c6f483
"HHXxL2oBeWuhw1dsD_fs","zipkin:span-2019-04-18",,span,"3,000",9d1fe73618056bcc,SERVER,"192.168.0.23",12349,"ts-sso-service","http:/verifylogintoken/735edd15-cbcd-4214-8e8b-93a",231b24799b0335f2,true,,,,,,,AccountSsoController,verifyLoginToken,"7a2b9d430755:ts-sso-service:12349","1,555,582,487,833,999.75","April 18th 2019, 10:14:47.834",231b24799b0335f2
IHXxL2oBeWuhw1dsEPc4,"zipkin:span-2019-04-18",,span,"8,000",9d1fe73618056bcc,CLIENT,"192.168.0.14",12032,"ts-order-other-service","http:/verifylogintoken/735edd15-cbcd-4214-8e8b-93a",231b24799b0335f2,,,"ts-sso-service",GET,"/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,"http://ts-sso-service:12349/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,,"153f4cfb4a8c:ts-order-other-service:12032","1,555,582,487,830,000.25","April 18th 2019, 10:14:47.830",231b24799b0335f2
InXxL2oBeWuhw1dsEPc4,"zipkin:span-2019-04-18",,span,"35,084",231b24799b0335f2,SERVER,"192.168.0.14",12032,"ts-order-other-service","http:/orderother/queryforrefresh",,,,,,,,,OrderOtherController,queryOrdersForRefresh,"153f4cfb4a8c:ts-order-other-service:12032","1,555,582,487,825,000","April 18th 2019, 10:14:47.825",231b24799b0335f2
"G3XxL2oBeWuhw1dsD_fs","zipkin:span-2019-04-18",,span,"6,000",920bad314752ac64,SERVER,"192.168.0.23",12349,"ts-sso-service","http:/verifylogintoken/735edd15-cbcd-4214-8e8b-93a",be2a868620c6f483,true,,,,,,,AccountSsoController,verifyLoginToken,"7a2b9d430755:ts-sso-service:12349","1,555,582,487,825,000","April 18th 2019, 10:14:47.825",be2a868620c6f483
HXXxL2oBeWuhw1dsEPcE,"zipkin:span-2019-04-18",,span,"9,000",920bad314752ac64,CLIENT,"192.168.0.16",12031,"ts-order-service","http:/verifylogintoken/735edd15-cbcd-4214-8e8b-93a",be2a868620c6f483,,,"ts-sso-service",GET,"/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,"http://ts-sso-service:12349/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,,"03c8272d27f2:ts-order-service:12031","1,555,582,487,823,000","April 18th 2019, 10:14:47.823",be2a868620c6f483
H3XxL2oBeWuhw1dsEPcE,"zipkin:span-2019-04-18",,span,"69,540",be2a868620c6f483,SERVER,"192.168.0.16",12031,"ts-order-service","http:/order/queryforrefresh",,,,,,,,,OrderController,queryOrdersForRefresh,"03c8272d27f2:ts-order-service:12031","1,555,582,487,819,000","April 18th 2019, 10:14:47.819",be2a868620c6f483
DHXxL2oBeWuhw1dsBPcw,"zipkin:span-2019-04-18",,span,"6,000",4686ced7da136f53,SERVER,"192.168.0.23",12349,"ts-sso-service","http:/order/update",f382b8e828369ff4,true,,,,,,,AccountSsoController,verifyLoginToken,"7a2b9d430755:ts-sso-service:12349","1,555,582,484,857,999.75","April 18th 2019, 10:14:44.858",f382b8e828369ff4
GHXxL2oBeWuhw1dsBPdI,"zipkin:span-2019-04-18",,span,"10,000",615d3421a7a0e9d8,CLIENT,"192.168.0.16",12031,"ts-order-service","http:/verifylogintoken/735edd15-cbcd-4214-8e8b-93a",4686ced7da136f53,,,"ts-sso-service",GET,"/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,"http://ts-sso-service:12349/verifyLoginToken/735edd15-cbcd-4214-8e8b-93a5dc27edfc",,,"03c8272d27f2:ts-order-service:12031","1,555,582,484,855,000","April 18th 2019, 10:14:44.855",f382b8e828369ff4
GXXxL2oBeWuhw1dsBPdI,"zipkin:span-2019-04-18",,span,"18,000",4686ced7da136f53,SERVER,"192.168.0.16",12031,"ts-order-service","http:/order/update",f382b8e828369ff4,true,,,,,,,OrderController,saveOrderInfo,"03c8272d27f2:ts-order-service:12031","1,555,582,484,852,000","April 18th 2019, 10:14:44.852",f382b8e828369ff4
53XxL2oBeWuhw1dsAvaE,"zipkin:span-2019-04-18",,span,"24,000",4686ced7da136f53,CLIENT,"192.168.0.9",18886,"ts-rebook-service","http:/order/update",f382b8e828369ff4,,,"ts-order-service",POST,"/order/update",,"http://ts-order-service:12031/order/update",,,"96cac9bd1f0e:ts-rebook-service:18886","1,555,582,484,848,000","April 18th 2019, 10:14:44.848",f382b8e828369ff4
GnXxL2oBeWuhw1dsBfcs,"zipkin:span-2019-04-18",,span,"5,000",67de03d6a0d1bc2d,SERVER,"192.168.0.44",14567,"ts-train-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,484,835,000","April 18th 2019, 10:14:44.835",f382b8e828369ff4
2nXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"7,000",388d5ce472db67ca,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/train/retrieve",67de03d6a0d1bc2d,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"76846330712d:ts-travel-service:12346","1,555,582,484,833,000","April 18th 2019, 10:14:44.833",f382b8e828369ff4
23XxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"12,000",67de03d6a0d1bc2d,SERVER,"192.168.0.48",12346,"ts-travel-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,TravelController,getTrainTypeByTripId,"76846330712d:ts-travel-service:12346","1,555,582,484,830,000.25","April 18th 2019, 10:14:44.830",f382b8e828369ff4
"CnXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"15,000",b038a674836f0ed3,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel/gettraintypebytripid/d1345",67de03d6a0d1bc2d,,,"ts-travel-service",GET,"/travel/getTrainTypeByTripId/D1345",,"http://ts-travel-service:12346/travel/getTrainTypeByTripId/D1345",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,828,000","April 18th 2019, 10:14:44.828",f382b8e828369ff4
F3XxL2oBeWuhw1dsBPdI,"zipkin:span-2019-04-18",,span,"6,000",67de03d6a0d1bc2d,SERVER,"192.168.0.16",12031,"ts-order-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,OrderController,getTicketListByDateAndTripId,"03c8272d27f2:ts-order-service:12031","1,555,582,484,820,000","April 18th 2019, 10:14:44.820",f382b8e828369ff4
"CXXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"9,000",69e1c73b8bdc9c2c,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/order/getticketlistbydateandtripid",67de03d6a0d1bc2d,,,"ts-order-service",POST,"/order/getTicketListByDateAndTripId",,"http://ts-order-service:12031/order/getTicketListByDateAndTripId",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,817,999.75","April 18th 2019, 10:14:44.818",f382b8e828369ff4
4HXxL2oBeWuhw1dsAvZC,"zipkin:span-2019-04-18",,span,"4,000",67de03d6a0d1bc2d,SERVER,"192.168.0.42",11178,"ts-route-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,484,809,999.75","April 18th 2019, 10:14:44.810",f382b8e828369ff4
2HXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"7,000",23faf6e3448cb5ca,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0",67de03d6a0d1bc2d,,,"ts-route-service",GET,"/route/queryById/f3d4d4ef-693b-4456-8eed-59c0d717dd08",,"http://ts-route-service:11178/route/queryById/f3d4d4ef-693b-4456-8eed-59c0d717dd08",,,"76846330712d:ts-travel-service:12346","1,555,582,484,808,000","April 18th 2019, 10:14:44.808",f382b8e828369ff4
2XXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"12,000",67de03d6a0d1bc2d,SERVER,"192.168.0.48",12346,"ts-travel-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,TravelController,getRouteByTripId,"76846330712d:ts-travel-service:12346","1,555,582,484,804,000","April 18th 2019, 10:14:44.804",f382b8e828369ff4
"CHXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"14,000",b67a422202e3c41f,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel/getroutebytripid/d1345",67de03d6a0d1bc2d,,,"ts-travel-service",GET,"/travel/getRouteByTripId/D1345",,"http://ts-travel-service:12346/travel/getRouteByTripId/D1345",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,801,999.75","April 18th 2019, 10:14:44.802",f382b8e828369ff4
"C3XxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"47,000",67de03d6a0d1bc2d,SERVER,"192.168.0.6",18898,"ts-seat-service","http:/seat/getseat",f382b8e828369ff4,true,,,,,,,SeatController,create,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,798,000.25","April 18th 2019, 10:14:44.798",f382b8e828369ff4
5nXxL2oBeWuhw1dsAvaE,"zipkin:span-2019-04-18",,span,"52,000",67de03d6a0d1bc2d,CLIENT,"192.168.0.9",18886,"ts-rebook-service","http:/seat/getseat",f382b8e828369ff4,,,"ts-seat-service",POST,"/seat/getSeat",,"http://ts-seat-service:18898/seat/getSeat",,,"96cac9bd1f0e:ts-rebook-service:18886","1,555,582,484,793,999.75","April 18th 2019, 10:14:44.794",f382b8e828369ff4
"-3XxL2oBeWuhw1dsA_ZN","zipkin:span-2019-04-18",,span,"27,000",4944bf6ba620532b,SERVER,"192.168.0.62",18673,"ts-inside-payment-service","http:/inside_payment/paydifference",f382b8e828369ff4,true,,,,,,,InsidePaymentController,payDifference,"1e6eb298d6ea:ts-inside-payment-service:18673","1,555,582,484,761,999.75","April 18th 2019, 10:14:44.762",f382b8e828369ff4
5XXxL2oBeWuhw1dsAvaE,"zipkin:span-2019-04-18",,span,"38,000",4944bf6ba620532b,CLIENT,"192.168.0.9",18886,"ts-rebook-service","http:/inside_payment/paydifference",f382b8e828369ff4,,,"ts-inside-payment-service",POST,"/inside_payment/payDifference",,"http://ts-inside-payment-service:18673/inside_payment/payDifference",,,"96cac9bd1f0e:ts-rebook-service:18886","1,555,582,484,753,999.75","April 18th 2019, 10:14:44.754",f382b8e828369ff4
snXxL2oBeWuhw1dsAfZG,"zipkin:span-2019-04-18",,span,"5,000",a6877bb415d27ff7,SERVER,"192.168.0.44",14567,"ts-train-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,484,740,000","April 18th 2019, 10:14:44.740",f382b8e828369ff4
1nXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"8,000",b1858d6ba13338d2,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/train/retrieve",a6877bb415d27ff7,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"76846330712d:ts-travel-service:12346","1,555,582,484,737,999.75","April 18th 2019, 10:14:44.738",f382b8e828369ff4
"_XXxL2oBeWuhw1dsA_ay","zipkin:span-2019-04-18",,span,"5,000",a6877bb415d27ff7,SERVER,"192.168.0.39",15679,"ts-config-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,ConfigController,query,"361c0499ce95:ts-config-service:15679","1,555,582,484,727,000","April 18th 2019, 10:14:44.727",f382b8e828369ff4
"BnXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"11,000",d7c5d1ce6d7dc18b,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/config/query",a6877bb415d27ff7,,,"ts-config-service",POST,"/config/query",,"http://ts-config-service:15679/config/query",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,721,999.75","April 18th 2019, 10:14:44.722",f382b8e828369ff4
sXXxL2oBeWuhw1dsAfZG,"zipkin:span-2019-04-18",,span,"4,000",a6877bb415d27ff7,SERVER,"192.168.0.44",14567,"ts-train-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,484,713,000","April 18th 2019, 10:14:44.713",f382b8e828369ff4
03XxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"6,000",1c76739d46465e60,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/train/retrieve",a6877bb415d27ff7,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"76846330712d:ts-travel-service:12346","1,555,582,484,712,000","April 18th 2019, 10:14:44.712",f382b8e828369ff4
1HXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"12,000",a6877bb415d27ff7,SERVER,"192.168.0.48",12346,"ts-travel-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TravelController,getTrainTypeByTripId,"76846330712d:ts-travel-service:12346","1,555,582,484,707,000","April 18th 2019, 10:14:44.707",f382b8e828369ff4
"BXXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"14,000",df899d450ff497b0,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel/gettraintypebytripid/d1345",a6877bb415d27ff7,,,"ts-travel-service",GET,"/travel/getTrainTypeByTripId/D1345",,"http://ts-travel-service:12346/travel/getTrainTypeByTripId/D1345",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,705,999.75","April 18th 2019, 10:14:44.706",f382b8e828369ff4
FnXxL2oBeWuhw1dsBPdI,"zipkin:span-2019-04-18",,span,"6,000",a6877bb415d27ff7,SERVER,"192.168.0.16",12031,"ts-order-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,OrderController,getTicketListByDateAndTripId,"03c8272d27f2:ts-order-service:12031","1,555,582,484,697,000","April 18th 2019, 10:14:44.697",f382b8e828369ff4
"BHXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"9,000",aac8eb3bcce1bb63,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/order/getticketlistbydateandtripid",a6877bb415d27ff7,,,"ts-order-service",POST,"/order/getTicketListByDateAndTripId",,"http://ts-order-service:12031/order/getTicketListByDateAndTripId",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,695,000","April 18th 2019, 10:14:44.695",f382b8e828369ff4
33XxL2oBeWuhw1dsAvZC,"zipkin:span-2019-04-18",,span,"4,000",a6877bb415d27ff7,SERVER,"192.168.0.42",11178,"ts-route-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,484,687,000","April 18th 2019, 10:14:44.687",f382b8e828369ff4
0XXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"5,000",f69396140d896fe8,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0",a6877bb415d27ff7,,,"ts-route-service",GET,"/route/queryById/f3d4d4ef-693b-4456-8eed-59c0d717dd08",,"http://ts-route-service:11178/route/queryById/f3d4d4ef-693b-4456-8eed-59c0d717dd08",,,"76846330712d:ts-travel-service:12346","1,555,582,484,686,000.25","April 18th 2019, 10:14:44.686",f382b8e828369ff4
0nXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"11,000",a6877bb415d27ff7,SERVER,"192.168.0.48",12346,"ts-travel-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TravelController,getRouteByTripId,"76846330712d:ts-travel-service:12346","1,555,582,484,681,999.75","April 18th 2019, 10:14:44.682",f382b8e828369ff4
"A3XxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"13,000",113a967ef7783674,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel/getroutebytripid/d1345",a6877bb415d27ff7,,,"ts-travel-service",GET,"/travel/getRouteByTripId/D1345",,"http://ts-travel-service:12346/travel/getRouteByTripId/D1345",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,680,000","April 18th 2019, 10:14:44.680",f382b8e828369ff4
"B3XxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"58,000",a6877bb415d27ff7,SERVER,"192.168.0.6",18898,"ts-seat-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,SeatController,getLeftTicketOfInterval,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,677,000","April 18th 2019, 10:14:44.677",f382b8e828369ff4
1XXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"63,000",d603633aa0d21972,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/seat/getleftticketofinterval",a6877bb415d27ff7,,,"ts-seat-service",POST,"/seat/getLeftTicketOfInterval",,"http://ts-seat-service:18898/seat/getLeftTicketOfInterval",,,"76846330712d:ts-travel-service:12346","1,555,582,484,673,999.75","April 18th 2019, 10:14:44.674",f382b8e828369ff4
wHXxL2oBeWuhw1dsAfZ0,"zipkin:span-2019-04-18",,span,"3,000",a6877bb415d27ff7,SERVER,"192.168.0.19",12345,"ts-station-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,484,665,000","April 18th 2019, 10:14:44.665",f382b8e828369ff4
E3XxL2oBeWuhw1dsBPc4,"zipkin:span-2019-04-18",,span,"6,000",0465c7520930f597,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",a6877bb415d27ff7,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,484,663,000","April 18th 2019, 10:14:44.663",f382b8e828369ff4
FHXxL2oBeWuhw1dsBPc4,"zipkin:span-2019-04-18",,span,"8,000",a6877bb415d27ff7,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,484,662,000.25","April 18th 2019, 10:14:44.662",f382b8e828369ff4
"-XXxL2oBeWuhw1dsAvai","zipkin:span-2019-04-18",,span,"11,000",349a44fc5664f563,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",a6877bb415d27ff7,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,484,659,000","April 18th 2019, 10:14:44.659",f382b8e828369ff4
"-nXxL2oBeWuhw1dsAvai","zipkin:span-2019-04-18",,span,"13,000",a6877bb415d27ff7,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,484,657,999.75","April 18th 2019, 10:14:44.658",f382b8e828369ff4
0HXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"17,000",17b740a18ee979ec,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/ticketinfo/queryforstationid",a6877bb415d27ff7,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"76846330712d:ts-travel-service:12346","1,555,582,484,655,000","April 18th 2019, 10:14:44.655",f382b8e828369ff4
v3XxL2oBeWuhw1dsAfZ0,"zipkin:span-2019-04-18",,span,"3,000",a6877bb415d27ff7,SERVER,"192.168.0.19",12345,"ts-station-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,484,647,000","April 18th 2019, 10:14:44.647",f382b8e828369ff4
EXXxL2oBeWuhw1dsBPc4,"zipkin:span-2019-04-18",,span,"6,000",357c3b4d0fbc8a17,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",a6877bb415d27ff7,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,484,645,000","April 18th 2019, 10:14:44.645",f382b8e828369ff4
EnXxL2oBeWuhw1dsBPc4,"zipkin:span-2019-04-18",,span,"7,000",a6877bb415d27ff7,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,484,644,000","April 18th 2019, 10:14:44.644",f382b8e828369ff4
93XxL2oBeWuhw1dsAvai,"zipkin:span-2019-04-18",,span,"11,000",4684e2cf54218b53,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",a6877bb415d27ff7,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,484,641,000","April 18th 2019, 10:14:44.641",f382b8e828369ff4
"-HXxL2oBeWuhw1dsAvai","zipkin:span-2019-04-18",,span,"14,000",a6877bb415d27ff7,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,484,639,000","April 18th 2019, 10:14:44.639",f382b8e828369ff4
z3XxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"18,000",217e37973bceb945,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/ticketinfo/queryforstationid",a6877bb415d27ff7,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"76846330712d:ts-travel-service:12346","1,555,582,484,636,000","April 18th 2019, 10:14:44.636",f382b8e828369ff4
"_HXxL2oBeWuhw1dsA_ay","zipkin:span-2019-04-18",,span,"6,000",a6877bb415d27ff7,SERVER,"192.168.0.39",15679,"ts-config-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,ConfigController,query,"361c0499ce95:ts-config-service:15679","1,555,582,484,625,000","April 18th 2019, 10:14:44.625",f382b8e828369ff4
"AXXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"10,000",5ec79ebe1a0239ce,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/config/query",a6877bb415d27ff7,,,"ts-config-service",POST,"/config/query",,"http://ts-config-service:15679/config/query",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,622,000.25","April 18th 2019, 10:14:44.622",f382b8e828369ff4
sHXxL2oBeWuhw1dsAfZG,"zipkin:span-2019-04-18",,span,"4,000",a6877bb415d27ff7,SERVER,"192.168.0.44",14567,"ts-train-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,484,613,000","April 18th 2019, 10:14:44.613",f382b8e828369ff4
zHXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"6,000",b46e7f3dd94b07f1,CLIENT,"192.168.0.48",12346,"ts-travel-service","http:/train/retrieve",a6877bb415d27ff7,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"76846330712d:ts-travel-service:12346","1,555,582,484,612,000","April 18th 2019, 10:14:44.612",f382b8e828369ff4
zXXxL2oBeWuhw1dsAvYA,"zipkin:span-2019-04-18",,span,"11,000",a6877bb415d27ff7,SERVER,"192.168.0.48",12346,"ts-travel-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,TravelController,getTrainTypeByTripId,"76846330712d:ts-travel-service:12346","1,555,582,484,608,000","April 18th 2019, 10:14:44.608",f382b8e828369ff4
"AHXxL2oBeWuhw1dsA_fP","zipkin:span-2019-04-18",,span,"14,000",c4f3fb617955b001,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel/gettraintypebytripid/d1345",a6877bb415d27ff7,,,"ts-travel-service",GET,"/travel/getTrainTypeByTripId/D1345",,"http://ts-travel-service:12346/travel/getTrainTypeByTripId/D1345",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,606,000.25","April 18th 2019, 10:14:44.606",f382b8e828369ff4
FXXxL2oBeWuhw1dsBPdI,"zipkin:span-2019-04-18",,span,"6,000",a6877bb415d27ff7,SERVER,"192.168.0.16",12031,"ts-order-service","http:/travel/gettripalldetailinfo/",f382b8e828369ff4,true,,,,,,,OrderController,getTicketListByDateAndTripId,"03c8272d27f2:ts-order-service:12031","1,555,582,484,598,000.25","April 18th 2019, 10:14:44.598",f382b8e828369ff4
"_3XxL2oBeWuhw1dsA_bP","zipkin:span-2019-04-18",,span,"9,000",2b0986287c65ed36,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/order/getticketlistbydateandtripid",a6877bb415d27ff7,,,"ts-order-service",POST,"/order/getTicketListByDateAndTripId",,"http://ts-order-service:12031/order/getTicketListByDateAndTripId",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,484,596,000","April 18th 2019, 10:14:44.596",f382b8e828369ff4
